,PLAYER_NAME,TEAM_ID,PLAYER_ID,SEASON,BIRTHDATE,COUNTRY,HEIGHT,WEIGHT,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG
6286,Derrick Caracter,1610612747,202382,2010,1988-05-04,USA,6-9,275,2010,2,58,N
6297,Pooh Jeter,1610612758,200817,2010,1983-12-02,USA,5-11,175,Undrafted,Undrafted,Undrafted,N
6310,Mario West,1610612751,201238,2010,1984-06-19,USA,6-5,210,Undrafted,Undrafted,Undrafted,N
6333,Julian Wright,1610612761,201153,2010,1987-05-20,USA,6-8,225,2007,1,13,N
6339,James Posey,1610612754,1899,2010,1977-01-13,USA,6-8,217,1999,1,18,N
6353,Darius Songaila,1610612755,2443,2010,1978-02-14,Lithuania,6-9,248,2002,2,49,N
6375,Joey Graham,1610612739,101121,2010,1982-06-11,USA,6-7,230,2005,1,16,N
6414,Acie Law,1610612744,201151,2010,1985-01-25,USA,6-3,202,2007,1,11,N
6415,Quinton Ross,1610612751,2624,2010,1981-04-30,USA,6-6,193,Undrafted,Undrafted,Undrafted,N
6420,Jarron Collins,1610612757,2260,2010,1978-12-02,USA,6-11,249,2001,2,52,N
6423,Luther Head,1610612758,101129,2010,1982-11-26,USA,6-3,185,2005,1,24,N
6431,Jason Williams,1610612763,1715,2010,1975-11-18,USA,6-1,180,1998,1,7,N
6460,Sean Marks,1610612757,1752,2010,1975-08-23,New Zealand,6-10,250,1998,2,44,N
6495,Sherron Collins,1610612766,202395,2010,1987-03-18,USA,5-11,205,Undrafted,Undrafted,Undrafted,N
6522,Jawad Williams,1610612739,101214,2010,1983-02-19,USA,6-9,225,Undrafted,Undrafted,Undrafted,N
6530,Morris Peterson,1610612760,2050,2010,1977-08-26,USA,6-7,220,2000,1,21,N
6540,Antoine Wright,1610612758,101120,2010,1984-02-06,USA,6-7,215,2005,1,15,N
6547,Marcus Banks,1610612761,2556,2010,1981-11-19,USA,6-2,205,2003,1,13,N
6549,Maurice Ager,1610612750,200772,2010,1984-02-09,USA,6-5,202,2006,1,28,N
6550,Yao Ming,1610612745,2397,2010,1980-09-12,China,7-6,310,2002,1,1,N
6554,Fabricio Oberto,1610612757,101177,2010,1975-03-21,Argentina,6-10,245,Undrafted,Undrafted,Undrafted,N
6559,Curtis Jerrells,1610612740,201998,2010,1987-02-05,USA,6-1,195,Undrafted,Undrafted,Undrafted,N
6560,Joe Alexander,1610612740,201570,2010,1986-12-26,USA,6-8,230,2008,1,8,N
6564,Stephane Lasme,1610612738,201186,2010,1982-12-17,Gabon,6-8,215,2007,2,46,N
6565,Darius Miles,1610612766,2032,2010,1981-10-09,USA,6-9,235,2000,1,3,N
6566,DJ Strawberry,1610612740,201199,2010,1985-06-15,USA,6-5,201,2007,2,59,N
6567,Adam Haluska,1610612742,201183,2010,1983-11-16,,,,2007,2,43,N
6568,Dee Brown,1610612742,200793,2010,1984-08-17,USA,6-0,185,2006,2,46,N
6570,Vernon Hamilton,1610612765,201649,2010,1984-12-18,,,,Undrafted,Undrafted,Undrafted,N
6575,Drew Naymick,1610612747,202404,2010,1985-02-18,,,,Undrafted,Undrafted,Undrafted,N
6576,Aaron Miles,1610612744,101223,2010,1983-04-13,USA,6-1,190,Undrafted,Undrafted,Undrafted,N
6578,Raymond Sykes,1610612757,202074,2010,1986-07-03,,,,Undrafted,Undrafted,Undrafted,N
6579,Kenny Hasbrouck,1610612748,202238,2010,1986-08-14,USA,6-3,190,Undrafted,Undrafted,Undrafted,N
6582,Evan Brock,1610612737,202410,2010,,,,,,,,
6583,Ricardo Marsh,1610612737,202409,2010,,,,,,,,
6584,Richard Delk,1610612737,202411,2010,,,,,,,,
6585,Stanley Robinson,1610612753,202383,2010,1988-07-14,,,,2010,2,59,N
6586,Chris Kramer,1610612749,202423,2010,1988-04-04,,,,Undrafted,Undrafted,Undrafted,N
6587,Ryan Thompson,1610612762,202421,2010,1988-06-09,,,,Undrafted,Undrafted,Undrafted,N
6590,Demetris Nichols,1610612762,201193,2010,1984-09-04,USA,6-8,216,2007,2,53,N
6594,Roger Powell,1610612741,101232,2010,1983-01-15,USA,6-6,220,Undrafted,Undrafted,Undrafted,N
6595,Jason Hart,1610612750,2078,2010,1978-04-29,USA,6-3,180,2000,2,49,N
6598,James Gist,1610612759,201620,2010,1986-10-26,,,,2008,2,57,N
6600,Javaris Crittenton,1610612766,201159,2010,1987-12-31,USA,6-5,200,2007,1,19,N
6601,Lance Allred,1610612754,200984,2010,1981-02-02,USA,6-11,250,Undrafted,Undrafted,Undrafted,N
6602,Connor Atchley,1610612758,202213,2010,1985-05-31,,,,Undrafted,Undrafted,Undrafted,N
6603,Joe Crawford,1610612758,201621,2010,1986-06-17,USA,6-5,210,2008,2,58,N
6604,Longar Longar,1610612760,201848,2010,1983-03-03,,,,Undrafted,Undrafted,Undrafted,N
6607,Kevin Palmer,1610612764,202402,2010,1987-06-21,,,,Undrafted,Undrafted,Undrafted,N
6608,Antonio Anderson,1610612745,202079,2010,1985-06-05,USA,6-6,215,Undrafted,Undrafted,Undrafted,N
6609,Vernon Goodridge,1610612744,202393,2010,1984-02-18,,,,Undrafted,Undrafted,Undrafted,N
6610,Chucky Atkins,1610612756,1088,2010,1974-08-14,USA,5-11,185,Undrafted,Undrafted,Undrafted,N
6611,Anthony Mason,1610612748,202400,2010,1987-01-25,,,,Undrafted,Undrafted,Undrafted,N
6614,Luke Jackson,1610612763,2739,2010,1981-11-06,USA,6-7,215,2004,1,10,N
6617,Jake Voskuhl,1610612746,2063,2010,1977-11-01,USA,6-11,255,2000,2,33,N
6618,Jon Scheyer,1610612746,202416,2010,1987-08-24,,,,Undrafted,Undrafted,Undrafted,N
6623,Kirk Penney,1610612759,2632,2010,1980-11-23,USA,6-5,220,Undrafted,Undrafted,Undrafted,N
6624,Cedric Jackson,1610612739,202132,2010,1986-03-05,USA,6-3,190,Undrafted,Undrafted,Undrafted,N
6625,Kenny Thomas,1610612763,1903,2010,1977-07-25,USA,6-7,245,1999,1,22,N
6626,Dee Brown,1610612742,244,2010,1968-11-29,USA,,,1990,1,19,N
6627,Alexander Johnson,1610612745,200792,2010,1983-02-08,USA,6-9,240,2006,2,45,N
6630,Loren Woods,1610612739,2254,2010,1978-06-21,USA,7-2,260,2001,2,45,N
6641,Michael Finley,1610612738,714,2009,1973-03-06,USA,6-7,225,1995,1,21,N
6680,Anthony Johnson,1610612753,1533,2009,1974-10-02,USA,6-3,195,1997,2,39,N
6714,Randolph Morris,1610612737,201043,2009,1986-01-02,USA,6-11,275,Undrafted,Undrafted,Undrafted,N
6742,Primoz Brezec,1610612749,2056,2009,1979-10-02,Slovenia,7-1,255,2000,1,27,N
6755,Kevin Ollie,1610612760,1563,2009,1972-12-27,USA,6-2,195,Undrafted,Undrafted,Undrafted,N
6806,Chris Richard,1610612741,201181,2009,1984-12-25,USA,6-9,256,2007,2,41,N
6831,Devin Brown,1610612741,2484,2009,1978-12-30,USA,6-5,210,Undrafted,Undrafted,Undrafted,N
6832,Travis Diener,1610612757,101143,2009,1982-03-01,USA,6-1,175,2005,2,38,N
6842,J.R. Giddens,1610612752,201592,2009,1985-02-13,USA,6-5,215,2008,1,30,N
6843,Jonathan Bender,1610612752,1886,2009,1981-01-30,USA,7-0,230,1999,1,5,N
6855,Rasho Nesterovic,1610612761,1725,2009,1976-05-30,Slovenia,7-0,255,1998,1,17,N
6865,Mardy Collins,1610612746,200776,2009,1984-08-04,USA,6-6,220,2006,1,29,N
6921,Chris Hunter,1610612744,201805,2009,1984-07-09,USA,6-11,240,Undrafted,Undrafted,Undrafted,N
6924,Devean George,1610612744,1904,2009,1977-08-29,USA,6-8,235,1999,1,23,N
6960,Josh Boone,1610612751,200767,2009,1984-11-21,USA,6-10,240,2006,1,23,N
6964,Trenton Hassell,1610612751,2239,2009,1979-03-04,USA,6-5,227,2001,2,29,N
6996,Oliver Lafayette,1610612738,201802,2009,1984-05-06,USA,6-2,190,Undrafted,Undrafted,Undrafted,N
7008,Sean May,1610612758,101118,2009,1984-04-04,USA,6-9,266,2005,1,13,N
7014,Malik Hairston,1610612759,201612,2009,1987-02-23,USA,6-6,220,2008,2,48,N
7019,Jarvis Hayes,1610612751,2553,2009,1981-08-09,USA,6-8,228,2003,1,10,N
7031,Adonal Foyle,1610612753,1502,2009,1975-03-09,St. Vincent & Grenadines,6-10,270,1997,1,8,N
7039,Nathan Jawai,1610612750,201605,2009,1986-10-10,Australia,6-10,280,2008,2,41,N
7045,Steven Hunter,1610612763,2212,2009,1981-10-31,USA,7-0,240,2001,1,15,N
7049,Rafer Alston,1610612748,1747,2009,1976-07-24,USA,6-2,175,1998,2,39,N
7055,Allen Iverson,1610612755,947,2009,1975-06-07,USA,6-0,165,1996,1,1,Y
7064,Ricky Davis,1610612746,1729,2009,1979-09-23,USA,6-7,195,1998,1,21,N
7068,Lindsey Hunter,1610612741,283,2009,1970-12-03,USA,6-2,195,1993,1,10,N
7098,Speedy Claxton,1610612744,2049,2009,1978-05-08,USA,5-11,170,2000,1,20,N
7101,Tim Thomas,1610612742,1501,2009,1977-02-26,USA,6-10,240,1997,1,7,N
7110,Marcus Haislip,1610612759,2409,2009,1980-12-22,USA,6-10,230,2002,1,13,N
7126,Mike Wilks,1610612760,2366,2009,1979-05-07,USA,5-10,180,Undrafted,Undrafted,Undrafted,N
7129,Othello Hunter,1610612737,201629,2009,1986-05-28,USA,,,Undrafted,Undrafted,Undrafted,N
7135,Roko Ukic,1610612749,101146,2009,1984-12-05,Croatia,6-5,190,2005,2,41,N
7137,Ryan Bowen,1610612760,1763,2009,1975-11-20,USA,6-9,218,1998,2,55,N
7140,Kareem Rush,1610612746,2416,2009,1980-10-30,USA,6-6,215,2002,1,20,N
7148,Paul Davis,1610612764,200781,2009,1984-07-21,USA,6-11,270,2006,2,34,N
7150,Desmond Mason,1610612758,2046,2009,1977-10-11,USA,6-5,222,2000,1,17,N
7152,Deron Washington,1610612765,201622,2009,1985-12-12,,,,2008,2,59,N
7153,Linton Johnson,1610612753,2669,2009,1980-06-13,USA,6-8,205,Undrafted,Undrafted,Undrafted,N
7157,Mike Taylor,1610612763,201446,2009,1986-01-21,USA,6-2,165,2008,2,55,N
7158,Will Blalock,1610612751,200807,2009,1983-09-08,USA,6-0,205,2006,2,60,N
7161,Dontell Jefferson,1610612766,200971,2009,1983-12-15,USA,6-5,195,Undrafted,Undrafted,Undrafted,N
7165,Jared Reiner,1610612750,2876,2009,1982-04-08,USA,6-11,255,Undrafted,Undrafted,Undrafted,N
7169,Thomas Kelati,1610612747,202076,2009,,,,,,,,
7170,Courtney Sims,1610612737,201235,2009,1983-10-21,USA,6-11,245,Undrafted,Undrafted,Undrafted,N
7171,Vincent Grier,1610612764,200813,2009,1983-03-14,,,,Undrafted,Undrafted,Undrafted,N
7172,Romel Beck,1610612745,200575,2009,1982-05-29,,,,Undrafted,Undrafted,Undrafted,N
7173,Goran Suton,1610612762,201983,2009,1985-08-11,,,,2009,2,50,N
7174,Anthony Roberson,1610612746,101194,2009,1983-02-14,USA,6-2,180,Undrafted,Undrafted,Undrafted,N
7175,Quincy Douby,1610612761,200763,2009,1984-05-16,USA,6-3,175,2006,1,19,N
7177,Carlos Powell,1610612756,201225,2009,1983-08-29,,,,Undrafted,Undrafted,Undrafted,N
7178,Dan Dickau,1610612756,2424,2009,1978-09-16,USA,6-0,180,2002,1,28,N
7179,Brandon Bowman,1610612755,200847,2009,1984-09-15,,,,Undrafted,Undrafted,Undrafted,N
7182,Spencer Nelson,1610612762,101208,2009,,,,,,,,
7183,Leon Rodgers,1610612763,202078,2009,,,,,,,,
7184,Maceo Baston,1610612765,1766,2009,1976-05-29,USA,6-10,230,1998,2,58,N
7189,Russell Robinson,1610612739,201781,2009,1986-01-24,,,,Undrafted,Undrafted,Undrafted,N
7190,Shaun Pruitt,1610612744,202065,2009,1985-11-22,,,,Undrafted,Undrafted,Undrafted,N
7193,Lawrence Roberts,1610612754,101160,2009,1982-10-20,USA,6-9,240,2005,2,55,N
7194,Rod Benson,1610612754,200918,2009,1984-10-10,,,,Undrafted,Undrafted,Undrafted,N
7198,Wesley Matthews,1610612762,1962936250,2009,1986-10-14,USA,,,Undrafted,Undrafted,Undrafted,N
7200,Juan Dixon,1610612737,2413,2009,1978-10-09,USA,6-3,165,2002,1,17,N
7204,Michael Ruffin,1610612760,1913,2009,1977-01-21,USA,6-8,248,1999,2,32,N
7208,Frank Robinson,1610612737,201648,2009,1984-06-01,,,,Undrafted,Undrafted,Undrafted,N
7209,Dontaye Draper,1610612743,202069,2009,,,,,,,,
7213,Michael Fey,1610612747,202071,2009,1983-05-29,,,,Undrafted,Undrafted,Undrafted,N
7217,David Monds,1610612747,201776,2009,1983-10-10,,,,Undrafted,Undrafted,Undrafted,N
7220,Sean Singletary,1610612755,201606,2009,1985-09-06,USA,6-0,185,2008,2,42,N
7221,Thomas Gardner,1610612763,201242,2009,1985-02-08,USA,6-5,225,Undrafted,Undrafted,Undrafted,N
7222,Dionte Christmas,1610612755,1962936270,2009,,,,,,,,
7223,Lanny Smith,1610612758,201831,2009,1984-10-30,,,,Undrafted,Undrafted,Undrafted,N
7224,Warren Carter,1610612752,201999,2009,,,,,,,,
7225,Bennet Davis,1610612751,201834,2009,1984-03-14,,,,Undrafted,Undrafted,Undrafted,N
7226,Brian Hamilton,1610612751,201646,2009,1982-05-14,USA,,,Undrafted,Undrafted,Undrafted,N
7227,Wesley Matthews,1610612762,500032,2009,,,,,,,,
